SCHOOL_YEAR,STATENAME,ST,SCH_NAME,NCESSCH,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,SY_STATUS,SY_STATUS_TEXT,CHARTER_TEXT,GSLO,GSHI,LEVEL
2016-2017,OREGON,OR,Powell Butte Community Charter School,410372000242,13650 SW Hwy 126,,,Powell Butte,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Luckiamute Valley Charter School,410386001045,12975 Kings Valley Hwy,,,Monmouth,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Dallas Community Charter,410386001835,788 SW Birch St,,,Dallas,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Arthur Academy,410394004181,13717 SE Division St,,,Portland,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Days Creek Charter School,410396000308,11381 Tiller Trail Hwy,,,Days Creek,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Crater Lake Charter Academy,410450001831,129 S Platt St,,,Eagle Point,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Elkton Charter School,410462000322,739 River Rd,,,Elkton,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Summit Learning Charter,410470001766,30391 SE Hwy 211,,,Eagle Creek,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Summit Community College High School,410470001778,354 SE Hwy 211,,,Estacada,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Coburg Community Charter School,410474000533,91274 N Coburg Rd,,,Eugene,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Ridgeline Montessori,410474001491,4500 W Amazon Dr,,,Eugene,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Village School,410474001492,2855 Lincoln St Ste B,,,Eugene,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Network Charter School,410474001593,2550 Portland St,,,Eugene,OR,1,Open,Yes,07,12,High
2016-2017,OREGON,OR,Twin Rivers Charter School,410474001848,2621 Augusta St,,,Eugene,OR,4,Added,Yes,08,12,High
2016-2017,OREGON,OR,West Lane Technology Learning Center,410495001595,24967 Hwy 126,,,Elmira,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Forest Grove Community School,410516001724,1914 Pacific Avenue,,,Forest Grove,OR,1,Open,Yes,01,08,Elementary
2016-2017,OREGON,OR,Fossil Charter School,410525001375,600 B St,,,Fossil,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Silvies River Charter School,410531001756,39235 Hwy 205,,,Frenchglen,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Glendale Community Charter School,410564000327,10598 Azalea Glen Rd,,,Glendale,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Center for Advanced Learning,410600001571,1484 NW Civic Dr,,,Gresham,OR,1,Open,Yes,11,12,High
2016-2017,OREGON,OR,Gresham Arthur Academy,410600001733,1890 NE Cleveland Ave,,,Gresham,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Lewis and Clark Montessori Charter School,410600001757,15600 SE 232nd Dr,,,Damascus,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Metro East Web Academy,410600001787,1394 NW Civic Dr,,,Gresham,OR,1,Open,Yes,06,12,Other
2016-2017,OREGON,OR,Harper Charter School,410612000758,2987 Harper/Westfall Rd,,,Harper,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Huntington School,410660000011,520 3rd St E,,,Huntington,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Imbler Charter School,410663001137,6th & Esther Ave,,,Imbler,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Joseph Charter School,410687001145,400 Wm E Williams Ave,,,Joseph,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Sunny Wolf Charter School,410690001797,100 Ruth Ave,,,Wolf Creek,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Woodland Charter School,410690001812,301 Murphy Creek Rd,,,Grants Pass,OR,1,Open,Yes,01,08,Elementary
2016-2017,OREGON,OR,Sage Community School,410702001688,43580 Hwy 62,,,Chiloquin,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,EagleRidge High School,410708001687,677 South 7th St,,,Klamath Falls,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Sand Ridge Charter School,410738004186,30581 Sodaville-Mt Home Rd,,,Lebanon,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Lincoln City Career Technical High School,410750001493,801 SW Hwy 101 Ste 404,,,Lincoln City,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Eddyville Charter School,410750001582,1 Eddyville School Rd,,,Eddyville,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Siletz Valley Schools,410750001590,245 James Frank Ave NW,,,Siletz,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Siletz Valley Early College Academy,410750001660,245 James Frank Ave NW,,,Siletz,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Mountain View Academy,410759001834,45 S Moss St,,,Lowell,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Bridge Charter Academy,410759001846,60 S Pioneer St,,,Lowell,OR,3,New,Yes,KG,10,Other
2016-2017,OREGON,OR,Madrone Trail Public Charter School,410804001736,3070 Ross Ln,,,Central Point,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Logos Public Charter School,410804001796,400 Earhart,,,Medford,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Kids Unlimited Academy,410804001829,821 N Riverside Ave,,,Medford,OR,1,Open,Yes,KG,06,Elementary
2016-2017,OREGON,OR,The Valley School of Southern Oregon,410804001843,1253 N Riverside Ave,,,Medford,OR,1,Open,Yes,06,08,Middle
2016-2017,OREGON,OR,Oregon Connections Academy,410810001680,833 NW Santiam Blvd,,,Mill City,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Insight School of Oregon Painted Hills,410828001813,340 SE High St,,,Mitchell,OR,1,Open,Yes,07,12,High
2016-2017,OREGON,OR,Molalla River Academy,410831001789,16897 S Callahan Rd,,,Molalla,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Renaissance Public Academy,410831001800,39214 S Sawtell Rd,,,Molalla,OR,1,Open,Yes,04,12,Other
2016-2017,OREGON,OR,Oregon Virtual Academy,410882001751,400 Virginia Ave Ste 210,,,North Bend,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Clackamas Web Academy,410883001543,8740 SE Sunnybrook Blvd,,,Clackamas,OR,1,Open,Yes,01,12,Other
2016-2017,OREGON,OR,Clackamas Middle College,410883001544,12021 SE 82nd Ave,,,Happy Valley,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Cascade Heights Public Charter School,410883001658,15301 SE 92nd Ave,,,Clackamas,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Milwaukie Academy of the Arts,410883001686,11300 SE 23rd Ave,,,Milwaukie,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,North Powder Charter School,410894001135,333  G  St,,,North Powder,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Springwater Environmental Sciences School,410933001642,16491 S Springwater Rd,,,Oregon City,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Oregon City Service Learning Academy,410933001666,995 South End Rd,,,Oregon City,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Alliance Charter Academy,410933001725,16075 S Front Ave,,,Oregon City,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Clackamas Academy of Industrial Sciences,410933001793,1306 12th St,,,Oregon City,OR,1,Open,Yes,08,12,High
2016-2017,OREGON,OR,Paisley School,410943000521,260 Green St,,,Paisley,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Nixyaawii Community School,410951001534,73300 July Grounds Ln,,,Pendleton,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,Kings Valley Charter School,410960000021,38840 Kings Valley Hwy,,,Philomath,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Armadillo Technical Institute,410963001489,106 Rose St,,,Phoenix,OR,1,Open,Yes,06,12,Other
2016-2017,OREGON,OR,Pine Eagle Charter School,410972000016,375 North Main St,,,Halfway,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Opal School of the Portland Children's Museum,411004001435,4015 SW Canyon Rd,,,Portland,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Self Enhancement Inc/SEI Academy,411004001537,3920 N Kerby Ave,,,Portland,OR,1,Open,Yes,06,08,Middle
2016-2017,OREGON,OR,Emerson School,411004001581,105 NW Park Ave,,,Portland,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Portland Village School,411004001649,7654 N Delaware St,,,Portland,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Portland Arthur Academy Charter School,411004001667,7507 SE Yamhill St,,,Portland,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Le Monde French Immersion Public Charter School,411004001814,2044 E Burnside,,,Portland,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Kairos PDX,411004001830,3635 N Williams,,,Portland,OR,1,Open,Yes,KG,03,Elementary
2016-2017,OREGON,OR,Trillium,411004004190,5420 N Interstate Ave,,,Portland,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Prospect Charter School,411020000111,160 Mill Creek Dr,,,Prospect,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Redmond Proficiency Academy,411035001785,657 SW Glacier Ave,,,Redmond,OR,1,Open,Yes,06,12,Other
2016-2017,OREGON,OR,Reedsport Community Charter School,411041000330,2260 Longwood Dr,,,Reedsport,OR,1,Open,Yes,07,12,High
2016-2017,OREGON,OR,Multisensory Learning Academy,411052001434,22565 NE Halsey St,,,Fairview,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Reynolds Arthur Academy,411052001540,123 SW 21st Ave,,,Troutdale,OR,1,Open,Yes,KG,06,Elementary
2016-2017,OREGON,OR,KNOVA Reynolds Public Charter School,411052001798,18201 SE Stark St,,,Portland,OR,1,Open,Yes,KG,07,Elementary
2016-2017,OREGON,OR,Rivers Edge Academy Charter School,411068001811,270 W Evans Creek Rd,,,Rogue River,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Phoenix School,411071001685,3131 NE Diamond Lake Blvd,,,Roseburg,OR,1,Open,Yes,08,12,High
2016-2017,OREGON,OR,Howard Street Charter,411082001048,710 Howard St SE,,,Salem,OR,1,Open,Yes,06,08,Middle
2016-2017,OREGON,OR,Jane Goodall Environmental Middle Charter School,411082001536,999B Locust St NE,,,Salem,OR,1,Open,Yes,06,08,Middle
2016-2017,OREGON,OR,Valley Inquiry Charter School,411082001683,5774 Hazelgreen Rd NE,,,Salem,OR,1,Open,Yes,KG,05,Elementary
2016-2017,OREGON,OR,Optimum Learning Environment Charter School,411082004193,7905 June Reid Pl NE,,,Keizer,OR,1,Open,Yes,01,05,Elementary
2016-2017,OREGON,OR,Oregon Trail  Academy,411089001799,36225 SE Proctor Rd,,,Boring,OR,1,Open,Yes,KG,10,Other
2016-2017,OREGON,OR,Sauvie Island Academy,411098001011,14445 NW Charlton Rd,,,Portland,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,South Columbia Family School,411098001542,34555 Berg Rd,,,Warren,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Lourdes School,411104001494,39059 Jordan Rd,,,Scio,OR,1,Open,Yes,01,08,Elementary
2016-2017,OREGON,OR,Oregon Virtual Education,411104001818,5825 NE Ray Cir,,,Hillsboro,OR,5,Changed Boundary,Yes,06,12,Other
2016-2017,OREGON,OR,Sheridan Japanese School,411122001450,430 SW Monroe St,,,Sheridan,OR,1,Open,Yes,04,12,Other
2016-2017,OREGON,OR,Sheridan AllPrep Academy,411122001803,339 NW Sherman St,,,Sheridan,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Sherwood Charter School,411129001684,23264 SW Main St,,,Sherwood,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Bethany Charter School,411145000829,11824 Hazelgreen Rd NE,,,Silverton,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,The Community Roots School,411145001769,229 Eureka Ave,,,Silverton,OR,1,Open,Yes,KG,06,Elementary
2016-2017,OREGON,OR,Childs Way Charter School,411158001677,37895 Row River Rd,,,Dorena,OR,1,Open,Yes,05,12,Other
2016-2017,OREGON,OR,Academy for Character Education,411158001727,195 N 6th Street,,,Cottage Grove,OR,1,Open,Yes,KG,12,Other
2016-2017,OREGON,OR,Willamette Leadership Academy,411167001525,34020 B St,,,Eugene,OR,1,Open,Yes,06,12,Other
2016-2017,OREGON,OR,Academy of Arts and Academics,411167001641,615 Main St,,,Springfield,OR,1,Open,Yes,09,12,High
2016-2017,OREGON,OR,St Helens Arthur Academy,411172001732,33035 Pittsburg Rd,,,St Helens,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Sweet Home Charter School,411197001643,28721 Liberty Rd,,,Sweet Home,OR,1,Open,Yes,KG,06,Elementary
2016-2017,OREGON,OR,Multi-sensory Instruction Teaching Children Hands-On (MITCH),411224004176,19550 SW 90th Court,,,Tualatin,OR,1,Open,Yes,KG,08,Elementary
2016-2017,OREGON,OR,Three Rivers Charter School,411317001437,4975 Willamette Falls Dr,,,West Linn,OR,1,Open,Yes,04,08,Elementary
2016-2017,OREGON,OR,Woodburn Arthur Academy,411353001546,575 Gatch St,,,Woodburn,OR,1,Open,Yes,KG,05,Elementary
2016-2017,PENNSYLVANIA,PA,Keystone Education Center CS,420001100272,425 South Good Hope Road,,,Greenville,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Chester Co Family Academy CS,420001200311,530 E. Union Street,,,West Chester,PA,1,Open,Yes,KG,02,Elementary
2016-2017,PENNSYLVANIA,PA,Community Academy of Philadelphia CS,420001300318,1100 East Erie Ave,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Harambee Institute of Science and Techno,420001400319,640 N 66th St,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,World Communications CS,420001500322,512-20 S Broad St,,,Philadelphia,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Youth Build Phila CS,420001600324,1231 N Broad St 5th floor,,,Philadelphia,PA,1,Open,Yes,12,12,High
2016-2017,PENNSYLVANIA,PA,Manchester Academic CS,420001700336,1214 Liverpool Street,,,Pittsburgh,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Urban Pathways 6-12 CS,420001800337,914 Penn Avenue,Floor 3,,Pittsburgh,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Urban Academy of Greater Pittsburgh CS,420001900338,327 N Negley Ave,,,Pittsburgh,PA,1,Open,Yes,KG,05,Elementary
2016-2017,PENNSYLVANIA,PA,Robert Benjamin Wiley Community CS,420002000342,1446 East Lake Rd,,,Erie,PA,1,Open,Yes,PK,12,Other
2016-2017,PENNSYLVANIA,PA,Dr Robert Ketterer CS Inc.,420002100344,1133 Village Way,,,Latrobe,PA,1,Open,Yes,01,12,Other
2016-2017,PENNSYLVANIA,PA,Centre Learning Community CS,420002300350,2643 W College Ave,,,State College,PA,1,Open,Yes,05,08,Middle
2016-2017,PENNSYLVANIA,PA,Nittany Valley CS,420002400352,1612 Norma St,,,State College,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,La Academia Partnership Charter School,420002600359,30 N Ann Street,,,Lancaster,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Sylvan Heights Science CS,420002700366,915 S 13th Street,,,Harrisburg,PA,1,Open,Yes,KG,04,Elementary
2016-2017,PENNSYLVANIA,PA,Susq-Cyber CS,420002800368,240 Market Street,Suite 15,,Bloomsburg,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,School Lane CS,420003000379,2400 Bristol Pike,,,Bensalem,PA,1,Open,Yes,KG,11,Other
2016-2017,PENNSYLVANIA,PA,Chester Community CS,420003500388,302 East 5th Street,,,Chester,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Preparatory CS of Mathematics Science,420003600391,1928 Point Breeze Avenue,,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Imhotep Institute CHS,420003800393,6201 N. 21st Street,,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Alliance for Progress CS,420003900398,1821-39 Cecil B Moore Avenue,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Multicultural Academy CS,420004000399,3821 N. Broad St.,,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,West Oak Lane CS,420004100403,7115 Stenton Ave,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Inquiry Charter School,420004200404,1301 Belmont Avenue,,,Philadelphia,PA,1,Open,Yes,PK,03,Elementary
2016-2017,PENNSYLVANIA,PA,Eugenio Maria DE Hostos CS,420004300405,6310 N 2nd Street,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Laboratory CS,420004400406,Administrative Office,5901 Woodbine Avenue,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Wonderland CS,420004700445,2112 Sandy Drive,,,State College,PA,1,Open,Yes,KG,05,Elementary
2016-2017,PENNSYLVANIA,PA,Crispus Attucks Youthbuild CS,420004800453,605 S Duke Street,,,York,PA,1,Open,Yes,10,12,High
2016-2017,PENNSYLVANIA,PA,Collegium CS,420005000485,535 James Hance Court,,,Exton,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,MAST Community Charter School,420005100488,1800 E Byberry Rd,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Christopher Columbus CS,420005200489,South Building,1242-46 S 13th St,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Charter High School for Architecture and,420005300493,105 S. 7th Street,5th Floor,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Imani Educationl Circle CS,420005400494,5612 Greene St,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Universal Institute CS,420005500495,800 S 15th Street,,,Philadelphia,PA,1,Open,Yes,KG,09,Other
2016-2017,PENNSYLVANIA,PA,Math Civics and Sciences CS,420005600496,447 N Broad St,,,Philadelphia,PA,1,Open,Yes,01,12,Other
2016-2017,PENNSYLVANIA,PA,Young Scholars CS,420005800500,900 N Marshall St,,,Philadelphia,PA,1,Open,Yes,05,08,Middle
2016-2017,PENNSYLVANIA,PA,Freire CS,420006000502,2027 Chestnut Street,,,Philadelphia,PA,1,Open,Yes,05,12,Other
2016-2017,PENNSYLVANIA,PA,Philadelphia Academy CS,420006100503,11000 Roosevelt Blvd,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Mastery CS - Hardy Williams,420006200504,5400 Warrington Street,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Sugar Valley Rural CS,420006300510,236 E Main Street,,,Loganton,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Spectrum CS,420006400530,4369 Northern Pike,,,Monroeville,PA,1,Open,Yes,07,12,High
2016-2017,PENNSYLVANIA,PA,Lincoln CS,420006500567,559 W King Street,,,York,PA,1,Open,Yes,KG,05,Elementary
2016-2017,PENNSYLVANIA,PA,Renaissance Academy CS,420006700511,413 Fairview Street,,,Phoenixville,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Roberto Clemente CS,420006800508,136 S 4th Street,,,Allentown,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Bucks County Montessori CS,420006900562,219 Tyburn Rd,,,Fairless Hills,PA,1,Open,Yes,KG,06,Elementary
2016-2017,PENNSYLVANIA,PA,Souderton CS Collaborative,420007000514,110 E Broad Street,,,Souderton,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Pennsylvania Cyber CS,420007100534,652 Midland Ave,,,Midland,PA,1,Open,Yes,PK,12,Other
2016-2017,PENNSYLVANIA,PA,Global Leadership Academy CS,420007300515,4601 Girard Avenue,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Philadelphia Performing Arts CS,420007400529,2600 S Broad Street,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,New Foundations CS,420007500531,8001 Torresdale Ave,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Esperanza Academy Charter School,420007600552,301 W Hunting Park Avenue,,,Philadelphia,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Franklin Towne CHS,420007700554,5301 Tacony St Building 108,,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Delaware Valley CHS,420007800563,Logan Place - Suite A,5201 Old York Road,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Mariana Bracetti Academy CS,420007900564,1840 Torresdale Ave,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Mastery CHS - Lenfest Campus,420008400578,35 S. 4th Street,,,Philadelphia,PA,1,Open,Yes,07,12,High
2016-2017,PENNSYLVANIA,PA,People for People CS,420008500586,800 North Broad Street,,,Philadelphia,PA,1,Open,Yes,KG,09,Other
2016-2017,PENNSYLVANIA,PA,Richard Allen Preparatory CS,420008600585,2601 S 58th St,,,Philadelphia,PA,1,Open,Yes,05,09,Other
2016-2017,PENNSYLVANIA,PA,Independence CS,420008700584,1600 Lombard Street,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Pennsylvania Virtual CS,420008800587,630 Park Avenue,,,King of Prussia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,21st Century Cyber CS,420009100597,126 Wallace Ave.,,,Downingtown,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Russell Byers CS,420009200577,1911 Arch St,,,Philadelphia,PA,1,Open,Yes,PK,06,Elementary
2016-2017,PENNSYLVANIA,PA,First Philadelphia Preparatory Charter S,420009300687,4300 Tacony St,,,Philadelphia,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,City CHS,420009400663,201 Stanwix Street,Suuite 100,,Pittsburgh,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Central PA Digital Lrng Foundation CS,420009500655,721 N. Juniata St. Suite 3,,,Hollidaysburg,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Fell CS,420009600688,777 Main Street,,,Simpson,PA,1,Open,Yes,KG,09,Other
2016-2017,PENNSYLVANIA,PA,Lehigh Valley Academy Regional CS,420009800635,1560 Valley Center Parkway,Suite 200,,Bethlehem,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Lehigh Valley Charter High School for th,420009900634,321 E. Third St,,,Bethlehem,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Center for Student Lrng CS Pennsbury,420010000662,345 Lakeside Drive,,,Levittown,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Avon Grove CS,420010100656,110 East State St,,,West Grove,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Green Woods CS,420010400690,468 Domino Lane,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,West Phila. Achievement CES,420010500657,6701 Callowhill Street,,,Philadelphia,PA,1,Open,Yes,KG,05,Elementary
2016-2017,PENNSYLVANIA,PA,Wissahickon CS,420010600659,4700 G Wissahickon Ave,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Philadelphia Electrical & Tech CHS,420010700678,1420-22 Chestnut Street,,,Philadelphia,PA,1,Open,Yes,09,12,High
2016-2017,PENNSYLVANIA,PA,Belmont Charter School,420010800692,4030 Brown Street,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Propel CS-Homestead,420011100749,129 E 10th Ave,,,Homestead,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,New Day Charter School,420011400713,256 South Fifth St,,,Huntingdon,PA,1,Open,Yes,07,12,High
2016-2017,PENNSYLVANIA,PA,Perseus House CS of Excellence,420011500738,1511 Peach Street,,,Erie,PA,1,Open,Yes,06,12,Other
2016-2017,PENNSYLVANIA,PA,Infinity CS,420011800724,51 Banks Street,Suite 1,,Penbrook,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Commonwealth Charter Academy CS,420011900756,4050 Crums Mill Road,Suite 303,,Harrisburg,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Discovery Charter School,420012100757,4700 Parkside,,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,KIPP Philadelphia Charter School,420012200758,2709 N Broad Street,4th Floor,,Philadelphia,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Maritime Academy CS,420012300759,2275 Bridge Street,,,Philadelphia,PA,1,Open,Yes,02,12,Other
2016-2017,PENNSYLVANIA,PA,Montessori Regional CS,420012400818,2910 Sterrettania Rd,,,Erie,PA,1,Open,Yes,KG,06,Elementary
2016-2017,PENNSYLVANIA,PA,Pennsylvania Distance Learning CS,420012500839,2100 Corporate Drive,Suite 500,,Wexford,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Bear Creek Community CS,420012600848,30 Charter School Way,,,Bear Creek Township,PA,1,Open,Yes,KG,08,Elementary
2016-2017,PENNSYLVANIA,PA,Pennsylvania Leadership CS,420012700837,1332 Enterprise Dr,,,West Chester,PA,1,Open,Yes,KG,12,Other
2016-2017,PENNSYLVANIA,PA,Achievement House CS,420012800843,600 Eagleview Boulevard,Suite 100,,Exton,PA,1,Open,Yes,07,12,High
